Date,Title,alpha,alpha_significance,beta,absolute_returns,specific_risk,systematic_risk,r2
2015-01-14,Norske Skogindustrier ASA,-0.0012246008751060442,0.5821222673924734,0.5664580162493723,-0.20972751107832466,0.029716446419968283,0.08021355462437635,0.02599841761077515
2015-01-14,Ophir Energy PLC,-0.0026633607781257717,0.18372728146079437,0.5563254881521801,-0.46889570163025196,0.02669814879631467,0.07736957717603024,0.030910432524067666
2015-01-14,Kingspan Group PLC,0.0006043752211770431,0.6058394006941283,0.5458923481078626,0.11909969154112998,0.015640588227234964,0.07449486227836309,0.08213568457988907
2015-01-14,Ablynx NV,0.00036876060584777363,0.781096914306215,0.5266137760268127,0.0763248798932441,0.017725629116549253,0.06932609531261785,0.06088962521460772
2015-01-14,Solarworld AG,-0.005606614713763429,0.095213204235536,0.5222554434629862,-0.9993250084971343,0.044713935523191424,0.06818333798473165,0.009921907094797122
2015-01-14,Fomento de Construcciones y Contratas SA,9.336914219609853e-05,0.9587482385877348,0.5177141609965092,0.026586298709356804,0.02411474750779131,0.06700271435817022,0.03274909785899116
2015-01-14,AIB Group PLC,-0.0023490872694165157,0.4653966236524253,0.5010691236421184,-0.41337028761527783,0.042956977429390364,0.06276356329507024,0.00989587654468349
2015-01-14,Sartorius Stedim Biotech,0.0008635318837914113,0.48157105845846837,0.4971409110218103,0.16482695426077631,0.016380111660437652,0.06178333050521491,0.06337754388407935
2015-01-14,Promotora de Informaciones SA,-0.0025937499044970014,0.37380754140270733,0.4948341472102576,-0.45752734343598433,0.038917225577156815,0.06121130395033656,0.011736908065759444
2015-01-14,Pharol SGPS SA,-0.006767028472890153,0.0165658827745941,0.49305525914206416,-1.208751089741628,0.0374223783951664,0.060771995802178486,0.012591309852628907
2015-01-14,Punch Taverns Ltd,-0.00420264360232846,0.1992534206262339,0.4785862202489794,-0.7474351396862602,0.043634908217253805,0.057257540382739815,0.008759450304214544
2015-01-14,Petropavlovsk PLC,-0.010227901357594769,0.08947363307593749,-0.47663964199692066,-1.8500261813621277,0.08013349859191225,0.05679271455932654,0.002592211380164189
2015-01-14,Norsk Hydro ASA,0.0012666839849182,0.2882997005391286,0.46999446569290454,0.23688152391423478,0.015910679637967464,0.0552201772283195,0.0602381183774795
2015-01-14,Sartorius AG,-0.00013979561014741706,0.9107368107028215,0.46468881890200264,-0.016385029249323058,0.016657950883654432,0.05398048145991775,0.05407347049078559
2015-01-14,Eurobank Ergasias SA,-0.003914222917861419,0.19999438210930998,0.46356232477413933,-0.6958032246180612,0.040707661361850174,0.05371908076771882,0.00943608852694311
2015-01-14,Getinge AB,-0.0007376983158659247,0.6063499708034256,0.4590847407601002,-0.1241133798327092,0.01911794719188885,0.05268633920329615,0.04063790423782632
2015-01-14,Storebrand ASA,-0.0011093679066423111,0.36480910543268574,0.4580896382878549,-0.1910327041052664,0.01633455636542869,0.05245818313320582,0.05461839614632258
2015-01-14,Snam Rete Gas SpA,-0.00018153996473807955,0.8789048753624542,-0.4571473373464304,-0.041312912255037526,0.01591735470582903,0.05224258971888294,0.05713046399997701
2015-01-14,Koninklijke Vopak NV,0.0010630208367482883,0.37720578098447377,0.45297412493739225,0.19990063535941305,0.01606399008319807,0.05129311773588812,0.055186346341410175
2015-01-14,Aker BP ASA,-0.0024741993405641705,0.30097602628820425,0.45039228195474507,-0.4368477687308132,0.031907507397991114,0.050710067371137854,0.014425508259770736
2015-01-14,Oxurion NV,-0.006908623157527574,0.01838912357930683,0.44936871647854437,-1.2350633913959672,0.03883960031061488,0.05047984098241337,0.00973760158642789
2015-01-14,LPP SA,-0.0005995600371288297,0.7086694841855193,0.44746835725028594,-0.0994679283638602,0.021432202173962304,0.050053790005734546,0.03102758851246712
2015-01-14,Eurofins Scientific SE,0.0003305494201590258,0.8179131683031973,0.4447234231077274,0.06789992090868147,0.019178710457498686,0.049441577135808414,0.03799816714734605
2015-01-14,Micro Focus International PLC,0.0017928531179703295,0.22670681388433428,0.4408829838612852,0.33104203889181294,0.019771629205258,0.04859135196683646,0.03523927167244534
2015-01-14,Areva SA,-0.0036106316166028382,0.07236836458263413,0.4357060615988408,-0.6416830077189251,0.026722995570919072,0.04745691599068316,0.019154164970576537
2015-01-14,Centamin PLC,-9.290313989069977e-05,0.9613823776342958,0.43269519455919897,-0.008548758541923718,0.025632493941092675,0.04680329750187931,0.02050363179340231
2015-01-14,Wienerberger AG,-0.0009529633889021805,0.44745017673758847,0.4310453782939433,-0.16339076913451578,0.01674455977405534,0.046447066912522025,0.04641959862782741
2015-01-14,Alcatel Lucent SA,8.791306052968235e-05,0.9611155692074057,0.4309686713337231,0.023965542734276202,0.024089139245939705,0.04643053734750627,0.02297213369218143
2015-01-14,Schibsted ASA,0.001357006668686209,0.522591313641784,0.4283745448736459,0.25235338798805973,0.028337807913350256,0.045873261649455314,0.016509373006046824
2015-01-14,BB Biotech AG,0.0025765784456444323,0.028388417166855,0.42575547774887185,0.4718268324857866,0.01559769303085549,0.045314041353670016,0.05189230576821735
2015-01-14,Telecom Italia Media SpA,-0.00364126722929047,0.04168680059895612,0.423918481334382,-0.6474200906901424,0.023745200414774292,0.04492385423766192,0.02287744950565962
2015-01-14,Sopra Steria Group,-0.0013076151601258187,0.4077380284773914,0.41972197797814864,-0.22744199207442417,0.021079971513266713,0.04403882568443897,0.028298397845484824
2015-01-14,NOS SGPS SA,0.00027989456732243164,0.820267727991553,0.4135155603048424,0.05819251684782234,0.016456231686346554,0.042746053097980005,0.044327921778612334
2015-01-14,Galapagos NV,6.356233322354877e-06,0.996494531656506,0.4132958563624821,0.008951466421622811,0.0193272237421114,0.042700642562531935,0.03249973306943743
2015-01-14,Acerinox SA,-2.984986745136902e-05,0.9812181311510701,0.41046824883758387,0.0023809535057419673,0.016938706878206783,0.0421183593077988,0.04135262343527846
2015-01-14,Raiffeisen Bank International AG,-0.0032661969056450336,0.1126435709468595,0.410231470739533,-0.580165986213776,0.02740691173666335,0.042069781476666054,0.016191748642044423
2015-01-14,Basilea Pharmaceutica AG,3.0679473490439926e-05,0.9812532606206716,0.40818354336461155,0.013233075762348001,0.01744210758213329,0.041650794573874085,0.03867487348008458
2015-01-14,D/S Norden A/S,-0.0026000215864671826,0.08413737328389287,0.4078458406407836,-0.46029949438620976,0.020025936652286688,0.04158190513155931,0.02956767661089854
2015-01-14,Corbion NV,-0.001085710637360952,0.3330794717144867,0.40584712996587324,-0.18776128008977278,0.014964914913566368,0.04117534685725257,0.051258948595669374
2015-01-14,ams AG,0.0021428597200699936,0.22198795356999831,0.4053103334187896,0.39337124391983647,0.02339109077887459,0.04106649716885482,0.021579700117573264
2015-01-14,OPAP SA,-0.001290563518083846,0.5862451373230468,0.4050734540890165,-0.22464941370482583,0.03166275088838025,0.04101850943763971,0.011880245276937318
2015-01-14,SGL Carbon SE,-0.002620543538701449,0.17176767713186827,0.39943011926235433,-0.4641524225464626,0.025550620210282288,0.03988356107186653,0.017635865257682792
2015-01-14,Swedish Orphan Biovitrum AB,0.0003679326337788548,0.7700712844372941,0.3986500158519928,0.07375855199606418,0.016814794366010653,0.039727924740338635,0.03965283613170667
2015-01-14,TDC A/S,-0.0003302584944507592,0.7729314907401492,0.39444892526190894,-0.05199521157409426,0.015288691540937913,0.03889500774329186,0.046617976916190185
2015-01-14,Bwin Party Digital Entertainment PLC,-0.00043619515811561463,0.8337945793005217,0.3943450942047212,-0.07106577244909076,0.027768220963230734,0.038874533719990605,0.014598741916955205
2015-01-23,Seat Pagine Gialle SpA,-0.02305621498367403,0.13070996598856682,-3.4255978761751638,-4.180286992022826,0.20316099952798605,2.933863314196675,0.0223969463637822
2015-01-23,Arcandor AG,0.003780851705058179,0.645398692257702,1.4300293364775558,0.6931471805599454,0.10973648879296789,0.5112778863003826,0.013499548479071866
2015-01-23,Meyer Burger Technology AG,-0.0027956630214933695,0.29282840687001527,1.21141374957917,-0.49255075735084486,0.03545042433587626,0.36690371781310716,0.08600435233722536
2015-01-23,CGG SA,-0.0054237459461929935,0.15955783004070628,1.0452795160893236,-0.9670687821347292,0.05137284116627318,0.2731693660711684,0.0322834585664743
